student_id,week,study_hours,sleep_hours,stress_level,attendance_rate,screen_time_hours,caffeine_intake,learning_efficiency,fatigue_index,quiz_score,assignment_score,performance_index
162,8,8.57295277,8.269953489,2.583484517,0.941901566,5.032923245,0,0.590626837,0.258348452,70.36706095,128.4076605,105.1914207
162,9,9.606590862,6.077775479,6.035613174,1,6.959954081,2,0.605518251,0.910969491,76.18966701,128.9806371,107.8642491
162,10,7.85470898,8.111356184,7.031293466,0.957474125,2.465996048,2,0.618634964,0.703129347,75.77652284,130.8987901,108.8498832
162,11,7.009883263,6.114579644,1.339695574,0.77736447,6.098434169,0,0.630734859,0.429109676,70.67347254,122.0194915,101.4810839
162,12,9.141232762,8.120450492,4.962360643,0.853370381,6.880799138,0,0.645196967,0.496236064,73.63876503,117.8169052,100.1456491
162,13,9.423462492,6.45443185,6.304746762,0.897712317,4.797646575,6,0.659922935,0.812330726,70.17425217,135.0265949,109.0856578
162,14,9.971925094,6.753226869,5.328351646,0.963929052,4.987177565,0,0.675131186,0.615092875,67.36331999,130.035693,104.9667438
162,15,9.369994507,7.586512219,3.844236326,0.757797862,10,2,0.689807998,0.384423633,74.31122031,111.57247,96.66797011
162,16,8.937582151,8.576458002,5.98900926,0.822311958,5.218694036,0,0.704072899,0.598900926,73.42470448,118.1592725,100.2654453
163,1,7.347832847,8.111162474,5.719363388,0.863990878,7.691999329,1,0.479150753,0.571936339,62.07593862,121.4817535,97.71942757
163,2,8.505037091,6.195063633,1.400046859,0.958803884,4.11122743,1,0.492977404,0.408316808,77.93438299,121.5674496,104.114223
163,3,7.514944326,5.78220806,6.487876767,0.726957221,6.572165449,1,0.505698197,1.054718323,55.2149714,107.4866973,86.57800693
163,4,8.465214956,8.533759768,7.115954064,0.888476502,2.77261697,1,0.519483154,0.711595406,76.1197036,120.9351532,103.0089733
163,5,7.989575614,6.655269025,3.429288018,0.848752395,4.216717819,3,0.532752226,0.457839127,69.06673905,113.7054198,95.84994753
163,6,8.516929097,7.478426201,2.533360527,0.940921892,2.447034947,3,0.546591283,0.253336053,74.50349038,129.0714122,107.2442435
163,7,8.241784262,7.055940218,1.105177777,0.938793254,9.205299738,3,0.560138037,0.110517778,75.54757676,127.8005657,106.8993701
163,8,7.833588848,6.514981827,5.67977062,0.875404528,2.319161637,1,0.573230645,0.729649786,65.10901729,121.4078535,98.88831902
163,9,9.16360591,6.136994152,4.182760189,0.911983404,2.824895459,0,0.587714068,0.705944635,68.0316121,125.7354453,102.653912
163,10,9.083892619,6.960430161,5.584837095,0.838368028,5.313853003,0,0.602121233,0.571673656,66.50124116,127.5896622,103.1542938
163,11,7.801830039,8.232453908,1.527974848,0.912809826,3.63087818,1,0.615177467,0.152797485,77.96081434,127.7349057,107.8252691
163,12,10,6.299091817,3.320074259,0.98958617,9.421918423,3,0.630409351,0.565643487,81.90063578,122.3282427,106.1571999
163,13,9.107614965,6.316268804,2.981782357,0.893118542,2.543025125,2,0.644839302,0.526088634,66.32281744,127.5543843,103.0617576
163,14,9.488695146,7.88941356,3.896117467,0.937118153,7.063593323,0,0.659624718,0.389611747,74.62553745,126.9768551,106.036328
163,15,9.599444525,7.495005746,1.273992105,0.892884455,7.35820774,3,0.67450976,0.12739921,81.8135423,129.0725718,110.16896
163,16,9.384561101,6.504177763,6.950999119,0.980497244,7.287343684,5,0.689200002,0.860373991,62.42182962,132.0843616,104.2193488
164,1,7.62256335,6.037376722,6.465779622,0.830088376,6.395228949,3,0.329389102,0.967452388,59.17812494,102.1957309,84.98868851
164,2,7.547279097,6.119850973,3.818998038,0.963869411,1.99780566,3,0.342148324,0.675282813,56.54157254,120.694021,95.03304164
164,3,8.115032373,7.710342481,4.103684762,0.73474034,5.89250702,2,0.355556697,0.410368476,71.75043885,107.4233523,93.15418691
164,4,8.501335517,5.885010498,5.094897061,0.825570059,4.345449692,0,0.369379482,0.881152874,58.67306145,108.4116062,88.51618831
164,5,10,7.027110953,6.284243578,0.850625117,5.092697397,1,0.384611365,0.628424358,67.35431544,117.583918,97.492077
164,6,9.187842407,7.728884431,6.603565564,0.96224998,3.435751842,5,0.3991178,0.660356556,69.16236179,125.2861254,102.83662
164,7,8.143523911,7.592769486,5.313664333,0.76438099,5.051733021,5,0.412557486,0.531366433,72.74091207,105.9314447,92.65523166
164,8,8.200928943,6.663930141,4.26739907,0.886711704,6.351495302,1,0.426059894,0.538763193,58.72950998,115.22848,92.62889197
164,9,8.180291199,5.533190535,5.2811391,0.763786122,4.009354036,6,0.439539809,1.017050398,62.28687639,114.4759044,93.60029322
164,10,10,6.108640319,4.123865268,0.91093509,6.264158767,2,0.454771692,0.70950642,68.44209438,116.0531856,97.00874909
164,11,10,7.033137462,4.998582712,0.917055999,7.438460275,2,0.470003575,0.499858271,63.65492904,121.7138609,98.49028816
164,12,7.775699786,6.878217057,6.23670386,0.94769289,5.339570233,3,0.48302977,0.6642647,66.06474304,117.6250646,97.000936
164,13,10,7.007025871,6.153376044,0.905004663,4.366287174,3,0.498261653,0.615337604,57.88327252,115.5031597,92.45520482
164,14,9.370877903,8.316545773,5.403332495,0.811519958,9.886405048,2,0.51293928,0.540333249,64.31165142,121.8130892,98.81251406
164,15,7.701930249,8.825724547,2.487639947,0.654004115,2.537167662,0,0.525880114,0.248763995,78.78067204,106.8226509,95.60585934
164,16,9.60203933,5.541807516,4.451741606,0.80639791,4.038486987,3,0.54076747,0.931238322,67.25756293,118.5960676,98.06066573
165,1,8.600189505,7.374309066,4.784001497,0.644946877,7.612197426,0,0.364331574,0.47840015,76.71200611,106.6207812,94.65727116
165,2,8.858665074,8.506012721,8.780765806,0.833120459,4.56263877,1,0.378518496,0.878076581,62.37812549,123.0248994,98.76618981
165,3,7.790515515,6.782561284,3.643032358,0.901094409,8.874153474,1,0.391561735,0.436782808,65.14811721,115.6501382,95.4493298
165,4,9.091004396,6.216239831,7.328068794,0.928287755,4.957454301,2,0.40597574,0.994060269,68.59114988,127.4008677,103.8769806
165,5,8.736943662,6.512221968,6.682261884,0.834951368,3.602213808,3,0.420040665,0.830818866,62.93682904,114.7570149,94.02894054
165,6,9.272816732,6.096568906,6.884210941,0.842975995,4.50690109,0,0.434627145,0.989564792,69.20906918,121.1415858,100.3685791
165,7,10,7.607620549,4.101734371,0.988679364,5.718786841,3,0.449859029,0.410173437,68.55084929,128.2276495,104.3569294
165,8,8.282341844,6.788222871,0,0.69358166,5.595923112,1,0.463449563,0.070592376,71.18947476,95.95430243,86.04837136
165,9,7.420969109,5.531573399,5.414041019,0.788253133,5.713346884,3,0.476057771,1.030879636,60.69554403,112.0973937,91.5366538
165,10,8.179258136,5.354445547,2.340958083,1,3.619157929,1,0.489536558,0.782613959,51.09056433,124.3031293,95.01810328
165,11,9.030208609,5.884944286,5.927116642,0.817436693,5.593628454,2,0.50389187,0.964396902,65.74790721,109.3640177,91.91757351
165,12,8.925345928,5.425712969,6.113175999,0.964656684,5.572831209,2,0.518144737,1.136079943,69.51529496,119.3787164,99.43334783
165,13,10,6.382126224,2.737042472,0.982907867,5.052220706,3,0.53337662,0.479662173,77.15463992,127.4115321,107.3087752
165,14,9.023987526,7.558099372,2.999819077,0.835962666,3.448933111,0,0.547725897,0.299981908,70.25979491,119.2300551,99.64195101
165,15,8.847776745,9,4.279029547,0.656556691,7.031652289,2,0.561901992,0.427902955,76.12626083,112.2439738,97.79688862
165,16,8.760564897,6.061412127,0.200302573,1,3.062665445,2,0.575990756,0.332892882,65.9808352,138.3337213,109.3925669
166,1,8.313749623,6.365496926,5.396271216,1,4.810159521,2,0.536765625,0.751128146,59.28674888,137.219946,106.0466672
166,2,10,6.851571124,6.93187911,0.776525412,4.418086271,1,0.551997508,0.742664203,72.83738949,118.0928733,99.99067976
166,3,8.458176939,6.659060819,6.479062573,0.708052428,3.319590842,0,0.565775073,0.761552651,64.22173272,105.9939777,89.28507972
166,4,9.248347684,6.686659091,3.670292026,0.742916974,6.218285848,2,0.580338605,0.471476172,68.16981466,110.0309849,93.28651677
166,5,9.754368726,6.56949071,6.493484486,0.887494401,4.78629478,3,0.59536028,0.792851545,65.43945235,123.0272692,99.99214243
166,6,8.946059557,6.050075356,2.829667358,0.693119836,1.714621036,1,0.609633505,0.599608284,72.76162828,106.5646314,93.04343015
166,7,9.15984742,6.842997332,2.753085986,0.705641155,1.452050141,2,0.624113352,0.327642821,69.62167081,111.5163359,94.75846987
166,8,9.601477328,6.180018945,1.132413439,0.92743537,3.379317427,1,0.639000208,0.386568362,74.16815131,131.6340094,108.6476661
166,9,8.677771827,7.278445337,4.33272224,1,7.578687482,5,0.653005068,0.433272224,83.148116,135.8898998,114.7931863
166,10,9.318245638,6.010788616,5.297653458,0.94074579,8.278841097,1,0.667633936,0.859502474,61.56796011,128.2638951,101.5855211
166,11,9.316347706,7.658051426,3.653793676,0.940344028,6.435312581,2,0.68226104,0.365379368,72.61518104,123.2413106,102.9908588
166,12,9.691515856,6.952210367,4.777077985,0.761358513,5.879571026,2,0.697227664,0.493637676,67.13138838,118.0845206,97.7032677
166,13,7.844623451,7.249152458,0,0.798967654,3.062660997,0,0.710332875,0,75.68733483,127.6600517,106.8709649
166,14,8.644170873,6.646348717,3.667352437,0.935263223,1.682062084,6,0.724303404,0.484619005,75.35557457,122.154222,103.434763
166,15,10,6.654628182,5.158718935,0.90266941,7.411414946,0,0.739535287,0.630995833,73.97955388,124.7917359,104.4668631
166,16,10,8.28172354,2.155083861,0.737051186,5.961321007,2,0.75476717,0.215508386,77.96521627,111.5898523,98.13999789
167,1,9.239264176,6.179203348,7.165419547,0.792988758,1.515482061,1,0.582942849,0.990140839,74.60120041,118.0697367,100.6823222
167,2,9.02913489,5.756549198,3.030984623,0.807369748,3.233302791,4,0.59729712,0.717582063,73.6213622,122.6919103,103.063691
167,3,7.755988416,6.059923438,5.43984223,0.858587785,6.634252279,0,0.610300586,0.857343077,67.78400941,123.9870492,101.5058333
167,4,9.368796308,7.1407736,6.359187974,0.77443591,3.620662597,2,0.624976292,0.635918797,78.36404597,119.7597504,103.2014686
167,5,8.698900479,6.138053814,3.29935527,0.786266848,4.322112766,5,0.639002657,0.617250923,69.50781966,117.5733631,98.34714574
167,6,9.475484268,6.275511139,7.380219291,0.881754276,3.631884719,1,0.65377608,0.979518216,79.56347657,124.2701507,106.3874811
167,7,10,7.927013445,7.225673487,0.737115909,7.236448639,2,0.669007963,0.722567349,71.62513851,114.4841178,97.34052609
167,8,6.969217002,6.98456728,6.937298013,0.822088547,3.337551891,2,0.681056168,0.698874041,68.60257466,121.0586599,100.0762258
167,9,9.238728328,7.546057738,4.027653626,0.917974379,3.832407268,6,0.695610656,0.402765363,75.36153574,124.1234595,104.61869
167,10,9.852501276,6.187771503,6.101959309,0.869399133,2.608140082,4,0.710717249,0.880938763,70.14020297,125.5076532,103.3606731
167,11,8.319869985,6.540217188,1.80171579,0.72839041,6.315522408,1,0.724348079,0.333432516,81.97319442,117.088289,103.0422512
167,12,8.297378242,7.030851949,7.97232729,0.62393997,4.607590206,2,0.737954783,0.797232729,70.87911676,106.61056,92.3179827
167,13,8.274652871,7.89661359,4.572308304,0.817526165,4.359438099,1,0.751537036,0.45723083,73.29240135,127.7859202,105.9885127
167,14,8.37590495,6.731243626,4.561795032,0.966753887,6.028416305,1,0.76522765,0.545764961,81.32671764,129.2493672,110.0803074
167,15,9.177974834,6.568683149,4.186538619,0.82982029,2.536336118,4,0.779724726,0.562426145,74.66570537,123.1525182,103.7577931
167,16,7.313334431,7.691514706,0.474380075,0.724185327,5.182242059,4,0.792202335,0.047438007,85.91918952,117.7296325,105.0054553
168,1,9.017001583,5.467851968,5.215505007,0.916548105,4.82471118,0,0.552091604,1.032266511,66.2417233,122.7318121,100.1357766
168,2,10,6.774381628,6.140003883,1,7.592047537,2,0.567323487,0.689206512,70.30612703,133.5592303,108.257989
168,3,8.455469427,7.197081617,5.134645139,1,7.360980737,3,0.581098205,0.513464514,73.60807031,125.8825671,104.9727684
168,4,9.294193923,6.715495895,3.726512754,0.858796156,4.367840501,2,0.595704667,0.467485977,69.89262648,114.5751793,96.70215819
168,5,9.994168046,6.030442657,5.795688831,0.82052125,6.64848811,1,0.610931649,0.902754664,68.83401922,133.3263088,107.529393
168,6,10,7.735395993,3.624975257,0.848752959,3.896845111,2,0.626163533,0.362497526,74.61160096,112.8857073,97.57606474
168,7,8.935092315,6.926711842,2.788045643,0.99958386,6.839214763,0,0.640425986,0.30323395,73.82988595,120.2137627,101.660212
168,8,8.160648042,8.143628736,4.226603823,0.958238906,4.939996958,1,0.653884433,0.422660382,73.17037557,120.7439834,101.7145403
168,9,9.262083415,7.777312887,5.429836574,1,5.352055273,0,0.668460857,0.542983657,77.87760657,127.5095551,107.6567757
168,10,6.930930296,7.832043046,5.705873084,0.770698667,7.148675755,2,0.680460164,0.570587308,71.6876118,124.3974897,103.3135385
168,11,9.851943778,6.163244309,5.428600464,0.709191869,8.422601031,1,0.695566278,0.82177861,62.04502074,118.3141712,95.806511
168,12,10,7.688983547,5.033620287,0.831519554,6.148480997,2,0.710798161,0.503362029,70.05445512,118.9028135,99.36347013
168,13,7.705884525,8.549871704,3.825379604,0.835516012,4.374990503,4,0.723743591,0.38253796,70.22961433,130.3681728,106.3127494
168,14,9.469120355,5.899827089,5.645633676,0.879324405,2.649218874,3,0.738511229,0.931287671,71.52108268,125.1402591,103.6925886
168,15,8.144118494,8.501362505,6.228433831,0.873423541,4.136134061,1,0.751951566,0.622843383,74.25850354,123.3123847,103.6908322
168,16,10,8.02578943,8.056967593,0.932883689,3.986724315,3,0.767183449,0.805696759,83.76782441,131.6699648,112.5091087
169,1,8.380212753,7.71030833,9.62582126,0.838120099,7.396953072,4,0.419967109,0.962582126,67.76144149,120.7579506,99.55934695
169,2,7.806504414,8.07781644,4.593955044,0.957254651,7.580130072,1,0.433028706,0.459395504,74.87309671,120.9483428,102.5182444
169,3,8.746213924,6.453449318,8.421697312,0.830521663,4.868462553,0,0.447102997,1.024353292,72.33634063,110.9227988,95.48821556
169,4,8.141234167,6.855398462,2.361682797,0.868539709,5.136194974,6,0.46054017,0.284368792,79.3791126,116.0948432,101.408551
169,5,8.873013566,8.074558608,3.537005166,0.779450747,3.311724553,1,0.474741336,0.353700517,72.8128528,115.0841533,98.17563311
169,6,7.795848924,5.611408769,4.655146876,0.775512276,7.153706398,1,0.487790703,0.928378431,57.33690025,101.6850102,83.94576623
169,7,8.54938085,7.106906929,3.449241992,0.871213174,3.40079685,4,0.501663512,0.344924199,77.74842024,113.7225925,99.33292357
169,8,8.754996995,6.510916506,4.229342449,1,6.381644629,2,0.515746665,0.585962076,57.78637378,126.0531283,98.74642649
169,9,8.906352715,6.790900923,0.895074585,0.976083982,4.899093022,1,0.529980812,0.159207151,65.61422252,129.6252623,104.0208464
169,10,9.881656461,6.925262534,1.57530632,0.909438237,4.725344746,2,0.545112393,0.182443121,72.0941995,117.4872692,99.33004131
169,11,9.244976902,6.412114017,1.661250115,0.915149115,6.38495847,1,0.559672757,0.362087006,75.664256,125.0989937,105.3250986
169,12,9.594592842,5.551916792,8.368075255,0.806968548,9.458087449,3,0.574553469,1.319501928,64.42614838,115.7741148,95.23492821
169,13,9.874538009,5.702122013,6.237980659,0.757551568,4.121845877,2,0.58967896,1.056424061,69.75021928,116.222072,97.63333089
169,14,9.792765144,8.792322252,4.647864376,0.86060805,7.756561627,1,0.60473401,0.464786438,73.16978442,121.6583804,102.262942
169,15,7.436586527,5.912231378,4.863965024,0.961435578,3.81895086,2,0.617361021,0.848986043,64.71051824,129.617005,103.6544103
169,16,8.033965035,6.347123881,4.939858766,0.894437296,8.885115178,2,0.630679648,0.711611249,72.16031274,128.8298559,106.1620386
170,1,9.477144338,8.42316753,5.149152304,0.853006639,2.574679504,3,0.503217974,0.51491523,77.70260265,123.693482,105.2971303
170,2,8.097764062,7.887102662,7.735660854,0.903788711,4.170384746,3,0.516607312,0.773566085,68.96803435,125.7710473,103.0498421
170,3,10,7.137403829,4.171476291,0.904873583,9.175440963,1,0.531839195,0.417147629,67.45637844,119.2289136,98.51989956
170,4,8.272749444,7.661432849,1.797527357,0.879964119,6.687100818,2,0.545419397,0.179752736,68.85947533,115.2978783,96.72251709
170,5,9.5069082,8.581515119,5.677694193,0.810311986,7.08170708,2,0.560221309,0.567769419,67.23482826,115.7712953,96.35670848
170,6,8.469949306,8.403033428,8.324997532,1,7.180241242,3,0.574011235,0.832499753,66.58752712,140.1340533,110.7154428
170,7,7.971275769,6.79469106,3.794966794,0.765971064,8.142648761,5,0.587259792,0.447932993,70.16841731,118.9109913,99.41396168
170,8,8.819140651,8.356578869,6.277848933,0.730637091,5.426091244,2,0.601407331,0.627784893,78.01145388,111.9687556,98.38583489
170,9,7.850318473,7.416879512,6.118982258,0.958376331,2.753161474,1,0.614519038,0.611898226,61.64450158,142.3788071,110.0850849
170,10,9.458498476,8.21277932,7.865391067,0.802332632,4.21360151,2,0.629277007,0.786539107,61.78469676,123.0569981,98.54807758
170,11,9.649597249,8.364335188,5.258961558,1,3.325694908,1,0.644206627,0.525896156,69.44041026,131.655222,106.7692973
170,12,8.230221468,7.194159596,3.164894163,0.891288664,6.676447913,1,0.657740855,0.316489416,73.60472339,122.3511617,102.8525864
170,13,9.88731571,7.999108745,6.833130446,0.854969759,3.050401101,3,0.672877274,0.683313045,71.22894883,120.489754,100.785432
170,14,9.201756269,5.779626347,3.277784244,0.795552291,7.489389054,1,0.687396884,0.734569642,68.81931295,113.5603583,95.66394015
170,15,9.305843701,7.610296778,4.280501661,0.877778253,4.27281133,3,0.702014208,0.428050166,76.81344462,123.1130204,104.5931901
170,16,9.124562123,7.947730113,3.997742979,0.83057292,1.638441448,0,0.71646039,0.399774298,75.74661344,119.1232765,101.7726113
171,1,9.493339286,7.401886766,4.733961892,0.740514549,5.013477091,4,0.523065996,0.473396189,65.75240558,113.0373843,94.12339278
171,2,8.917969933,7.716711602,7.814227917,0.719488601,3.954017453,4,0.537311599,0.781422792,66.43527699,110.6542674,92.96667122
171,3,10,6.980290712,3.707706346,0.793306919,4.26817806,1,0.552543483,0.377340397,79.66237734,114.5817487,100.6140001
171,4,9.304581462,4.571881943,3.946601334,0.921317324,4.955177514,2,0.567159631,1.204032819,58.96520484,113.3763715,91.61190486
171,5,9.879491511,6.230685899,5.271653669,0.759781904,2.521391637,5,0.582289361,0.783603401,72.80721,108.352002,94.13408521
171,6,8.385915685,7.870515159,4.592859641,0.822322757,2.556849266,1,0.595990608,0.459285964,74.62619073,120.0915464,101.9054041
171,7,9.121946973,7.118545892,2.63912996,0.914254984,1.599870106,2,0.610434287,0.263912996,74.70149263,128.3266131,106.8765649
171,8,10,6.156409977,4.050473516,0.975465604,8.592294757,1,0.62566617,0.686244026,71.30443741,118.3141204,99.51024719
171,9,9.574632285,7.430581831,10,0.922350217,6.319149801,2,0.640529034,1,64.76122611,123.3669635,99.92466855
171,10,9.771175805,7.205714652,6.120651607,0.914236318,1.888734292,3,0.655565342,0.612065161,70.75048447,127.2565392,104.6541173
171,11,9.760570457,7.033403868,2.118327242,0.636470525,5.595794351,1,0.670592422,0.211832724,72.21067333,112.1083527,96.14928094
171,12,8.224381691,7.973374449,8.515009764,0.857367981,9.233357263,5,0.684120316,0.851500976,74.96208294,122.4768855,103.4709645
171,13,10,7.478504474,6.0885137,0.998964784,1.696530113,3,0.699352199,0.60885137,72.32322695,128.9584909,106.3043853
171,14,7.798626256,6.77807485,4.825155372,0.795595556,3.526536226,1,0.712404756,0.556490587,69.14872314,127.7168669,104.2896094
171,15,8.943192603,7.49732843,4.595509512,0.89304427,1.774324948,2,0.726675167,0.459550951,66.54536694,126.6632017,102.6160678
171,16,10,8.314346114,5.805565533,0.90259138,4.66469013,3,0.741907051,0.580556553,75.41380225,123.9877382,104.5581638
172,1,8.959860994,7.088911358,0.190963231,0.826966046,2.648239591,4,0.452597028,0.019096323,74.83215809,124.5502079,104.662988
172,2,8.694579147,6.774800571,3.313347294,0.814845152,2.801221545,2,0.466619,0.406401206,69.67850504,124.9577697,102.8460638
172,3,9.270815283,6.409956629,5.705616001,0.863497429,2.084177864,1,0.481203606,0.767242724,62.57985324,125.1039906,100.0943357
172,4,9.007014184,6.509813714,3.527502568,0.811554824,6.496081611,2,0.495536391,0.516145685,73.12511816,117.0084147,99.45509611
172,5,10,6.525224292,4.835106589,0.974483765,6.04574804,1,0.510768274,0.641769228,63.06663404,124.1598111,99.72254027
172,6,9.369834441,6.883241045,0.777119406,0.947278981,6.419347481,3,0.525444938,0.116631592,81.02711991,117.499973,102.9108318
172,7,8.256969374,5.374889737,2.569270444,1,4.561407347,3,0.539008112,0.798630465,75.77723779,132.3672022,109.7312164
172,8,8.597559167,7.288732347,1.726317815,0.856142489,3.362515348,1,0.55293075,0.172631781,75.66741261,125.7568903,105.7210992
172,9,10,7.427575947,3.504954595,0.908386274,2.982972497,1,0.568162633,0.35049546,66.94451428,125.9681355,102.358687
172,10,8.521726691,8.105338338,1.769166111,0.771115675,7.599280749,1,0.58200669,0.176916611,64.48094627,121.5822748,98.7417434
172,11,10,5.902804968,1.356814775,1,5.062124684,3,0.597238573,0.501413155,72.31325359,130.9971044,107.5235641
172,12,7.493243701,6.908083178,4.124307642,0.74981852,3.198938293,2,0.609933487,0.443069705,71.03679473,113.83961,96.71848389
172,13,8.672883844,6.567520427,3.292703907,0.943682004,5.061991539,2,0.623933363,0.473430248,73.54005594,122.2931867,102.7919344
172,14,7.794208739,6.58963768,2.731218929,0.728393348,3.461670006,3,0.636980847,0.409909333,70.39016101,121.3998223,100.9959578
172,15,9.163045473,8.185349547,6.273048926,0.864908729,4.744949291,2,0.651463737,0.627304893,71.83168882,119.9079901,100.6774696
172,16,8.048408404,8.944667122,2.845422647,0.799530778,7.051868415,4,0.664798424,0.284542265,65.97187476,109.7417805,92.23381822
173,1,8.284053261,7.989604543,4.389523455,0.831983463,4.595826187,1,0.523315067,0.438952346,71.11875632,115.4840938,97.73795881
173,2,9.35181959,7.600894688,5.085335992,0.938493848,9.752511607,0,0.537975082,0.508533599,58.17983205,123.4013484,97.31274183
173,3,10,7.484498858,5.46060834,0.88814487,6.438738474,1,0.553206965,0.546060834,63.91042497,127.050157,101.7942642
173,4,9.389393927,7.155685257,3.130104325,0.902179187,2.370108571,1,0.567901657,0.313010433,78.50281725,124.028508,105.8182317
173,5,8.426502417,7.782266204,4.442948013,0.937430356,4.808110988,1,0.581645862,0.444294801,76.58407304,121.8469783,103.7418162
173,6,9.126659032,6.114897641,2.53882312,0.92867171,8.345725274,1,0.596094049,0.548916432,70.1720423,128.2803057,105.0370003
173,7,9.294837813,6.525122096,1.29946061,0.953543748,5.364357477,0,0.610701111,0.288238696,70.19016972,140.0017367,112.0771099
173,8,9.030811115,5.852161558,2.433278955,0.875054008,5.268727013,6,0.625057007,0.62594071,74.01032083,129.4170381,107.2543512
173,9,8.369255133,7.425425639,5.998565882,0.904626525,4.463702632,2,0.638740551,0.599856588,73.96075879,124.615158,104.3533983
173,10,9.219809151,4.963421701,5.103486696,1,4.722885167,1,0.653277215,1.189208103,78.27761876,135.0914515,112.3659184
173,11,9.01533352,6.417931139,2.27225323,0.906125144,5.189689119,1,0.667618088,0.421248277,81.8275536,127.6700201,109.3330335
173,12,9.075921023,6.235355382,3.749774764,0.962844666,5.88217123,2,0.682017579,0.629859016,73.35125213,124.0516653,103.7715
173,13,8.368068282,6.290349795,3.821679122,0.842729244,6.569255826,0,0.695699859,0.618717981,71.51425974,128.2851396,105.5767877
173,14,9.41567343,7.742402068,9.090559835,0.91105643,4.003171356,3,0.71041869,0.909055984,67.25986611,129.169645,104.4057334
173,15,9.418309725,5.492146067,6.085459342,0.771332044,5.965686463,0,0.725139937,1.111163912,71.60465939,120.1823271,100.75126
173,16,7.997861622,5.832838988,7.980660095,0.837005583,4.735106197,2,0.738418281,1.18711968,71.88927408,122.0084249,101.9607646
174,1,10,9,3.439202843,0.972608638,4.816373233,3,0.449189606,0.343920284,79.25127781,124.6888618,106.5138282
174,2,9.198666253,6.089905961,6.54841218,0.925231137,5.385159004,1,0.463706292,0.958205898,69.9280127,119.6549682,99.76418598
174,3,9.385469629,7.335486743,0.959697102,0.767808722,9.108403667,3,0.478397371,0.09596971,69.8825846,113.5319227,96.07218746
174,4,9.381512451,6.724812121,4.122760423,0.732457427,2.866101292,2,0.493084805,0.504005335,70.33862937,113.6975513,96.35398252
174,5,9.185606163,7.017263258,5.314465531,1,2.61630446,3,0.50758912,0.531446553,64.89264361,118.009826,96.76295304
174,6,9.224170766,8.637042214,4.403768685,0.870001124,6.837235211,2,0.522129898,0.440376868,75.40402507,124.9416951,105.1266271
174,7,9.795630873,7.081969205,7.853687639,0.982099219,4.327486092,3,0.537187432,0.785368764,70.3978941,120.564325,100.4977526
174,8,9.492924303,7.265878905,2.705203768,0.705699217,8.620951732,1,0.551976683,0.270520377,73.0128998,100.7293666,89.64277986
174,9,9.705100549,7.954034039,4.051047659,0.82280963,5.71135449,2,0.56695525,0.405104766,72.11348988,118.2604988,99.8016952
174,10,9.128609036,8.499031605,3.627835421,0.885755865,1.166816663,3,0.581405301,0.362783542,69.26315937,126.7838055,103.7755471
174,11,8.501839117,8.500077642,5.47838254,0.918646046,3.515674305,3,0.595228612,0.547838254,70.83048393,124.2701653,102.8942927
174,12,9.365373769,7.675423272,4.735935979,0.754566799,6.081389656,4,0.609901158,0.473593598,76.06496718,115.9243892,99.98062039
174,13,7.904762574,6.502935393,5.1478647,0.702491078,4.151974137,3,0.623074733,0.680474672,69.31399179,109.8934865,93.6616886
174,14,9.552178555,7.263187833,0,0.695892763,5.184600589,2,0.637917456,0,78.76747362,116.2120729,101.2342332
174,15,10,7.268560612,4.98976649,0.79322273,2.363855461,3,0.653149339,0.498976649,71.69310286,111.7692972,95.73881943
174,16,9.594909958,7.134088686,6.867948644,0.816206668,8.379839669,6,0.668030334,0.686794864,69.85302957,124.4675462,102.6217395
175,1,10,6.871183977,3.680860922,0.728944135,5.759662288,3,0.484570759,0.411024767,79.31597646,110.7984553,98.20546379
175,2,7.356524998,5.44386482,2.50514277,0.86355243,4.744649911,3,0.497100985,0.769226004,77.4177502,119.8743626,102.8917176
175,3,9.280915176,7.873525474,4.956790205,0.796359651,5.693146136,2,0.511695042,0.495679021,73.30448457,123.5685657,103.4629332
175,4,9.243078295,7.032732252,2.744994484,0.727814517,2.322091086,5,0.526253621,0.274499448,67.34973461,104.3240963,89.5343516
175,5,9.82112226,7.158047122,6.452672148,0.75708834,7.94720622,2,0.541333198,0.645267215,73.8378793,116.1992416,99.25469666
175,6,9.506876578,7.583211775,3.306362304,1,8.628701153,3,0.556135082,0.33063623,73.3019636,129.401085,106.9614364
175,7,8.760318388,6.644890346,4.887716421,0.91666031,4.554934235,0,0.570223598,0.607141527,69.50174805,128.86434,105.1193032
175,8,10,6.697192762,3.404785908,0.803600828,5.891643156,1,0.585455481,0.441414337,72.74779028,111.4584107,95.97416254
175,9,10,5.71754926,2.790846742,0.877953917,5.1924122,1,0.600687364,0.706568254,71.07958177,115.8472411,97.94017735
175,10,8.499891892,7.326901739,3.334293494,0.932469779,7.298257305,1,0.614508641,0.333429349,66.7433625,119.7861188,98.5690163
175,11,8.957078012,5.8450158,5.339039515,0.830556187,4.205403177,0,0.628792671,0.918898685,74.46794546,120.4891947,102.080695
175,12,9.377586921,4.647562554,5.477125346,0.926218158,2.297787592,2,0.643476486,1.33185835,61.38649608,127.8135567,101.2427324
175,13,8.026400936,8.131874024,5.54468136,0.731533646,3.598906368,4,0.656786689,0.554468136,66.37924623,112.2788524,93.91900992
175,14,9.568390017,6.047253404,8.467948897,0.74935875,6.736608631,2,0.671643961,1.164377088,63.96397307,117.7947316,96.26242821
